-3.399126827716827393e-01,-8.325049281120300293e-01,-4.374870359897613525e-01,1.238290667533874512e+00,-8.057733774185180664e-01,4.976845085620880127e-01,-3.209974169731140137e-01,-7.213056087493896484e-02,4.849624633789062500e-01,2.434043288230895996e-01,-8.399795889854431152e-01,4.659658074378967285e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.311065137386322021e-01,8.034566044807434082e-01,4.947989284992218018e-01,1.249291181564331055e+00,8.152028918266296387e-01,5.076498985290527344e-01,-2.788115143775939941e-01,6.040751934051513672e-02,-4.751975536346435547e-01,3.110452294349670410e-01,-8.230662941932678223e-01,4.694113731384277344e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.196738272905349731e-01,7.578356862068176270e-01,6.143520474433898926e-01,1.239359021186828613e+00,4.681711196899414062e-01,-6.343742609024047852e-01,6.151301860809326172e-01,-7.049906253814697266e-02,8.558967113494873047e-01,1.524938941001892090e-01,-4.941522181034088135e-01,4.697463512420654297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.946864604949951172e-01,-9.024966955184936523e-01,-1.724017262458801270e-01,1.259278297424316406e+00,-7.914314270019531250e-01,2.386115789413452148e-01,5.627617835998535156e-01,-1.472115516662597656e-02,-4.667536020278930664e-01,3.585586249828338623e-01,-8.084409832954406738e-01,4.708215594291687012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.806289792060852051e-01,-2.492827028036117554e-01,-5.731287002563476562e-01,1.208249092102050781e+00,-4.229866564273834229e-01,-8.858107924461364746e-01,-1.908442974090576172e-01,9.114688634872436523e-02,-4.601093828678131104e-01,3.914043903350830078e-01,-7.969328165054321289e-01,4.683393239974975586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.623548939824104309e-02,9.867822527885437012e-01,1.612365543842315674e-01,1.259788155555725098e+00,5.031232833862304688e-01,1.474177539348602295e-01,-8.515485525131225586e-01,3.054040670394897461e-02,-8.640621304512023926e-01,6.729655712842941284e-02,-4.988664984703063965e-01,4.748164415359497070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.542384952306747437e-02,-2.399763613939285278e-01,9.670130014419555664e-01,1.207803010940551758e+00,3.242920339107513428e-01,-9.110152721405029297e-01,-2.547270953655242920e-01,9.108781814575195312e-02,9.420920610427856445e-01,3.353543877601623535e-01,-1.155371601249484859e-16,4.676486253738403320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.380957663059234619e-01,-4.218626916408538818e-01,8.960811495780944824e-01,1.215805053710937500e+00,2.787738740444183350e-01,-8.516141176223754883e-01,-4.438902735710144043e-01,8.757996559143066406e-02,9.503760933876037598e-01,3.111033737659454346e-01,-2.461386423981370931e-17,4.685605168342590332e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.679616421461105347e-01,9.840642213821411133e-01,5.836483091115951538e-02,1.261315226554870605e+00,9.857935309410095215e-01,1.676670014858245850e-01,9.944327175617218018e-03,2.335637807846069336e-02,1.162264728904460753e-16,5.920593813061714172e-02,-9.982457756996154785e-01,4.717424511909484863e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.392886534333229065e-02,8.637034296989440918e-01,5.020823478698730469e-01,1.260262012481689453e+00,9.990346431732177734e-01,3.797817230224609375e-02,2.207721769809722900e-02,2.201896905899047852e-02,1.249000902703301108e-16,5.025674700736999512e-01,-8.645380139350891113e-01,4.728325009346008301e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.055519476532936096e-03,9.543883800506591797e-01,2.984305918216705322e-01,1.260720968246459961e+00,8.761048316955566406e-01,-1.362936198711395264e-01,4.624546766281127930e-01,-1.587021350860595703e-02,4.820355474948883057e-01,2.656442523002624512e-01,-8.349100947380065918e-01,4.672704339027404785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.363779047504067421e-03,-9.745656251907348633e-01,-2.240771651268005371e-01,1.260952949523925781e+00,-5.101764202117919922e-01,1.910502165555953979e-01,-8.385820388793945312e-01,-6.183743476867675781e-03,8.600631952285766602e-01,1.171396896243095398e-01,-4.965577125549316406e-01,4.733216166496276855e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.601620256900787354e-01,-9.522899985313415527e-01,-1.595603227615356445e-01,1.260091781616210938e+00,-8.370761275291442871e-01,1.400748640298843384e-01,5.288502573966979980e-01,-1.022851467132568359e-02,-4.812684357166290283e-01,2.711508870124816895e-01,-8.335813879966735840e-01,4.718065857887268066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.693443596363067627e-01,-7.503693699836730957e-01,-6.036550998687744141e-01,1.239977836608886719e+00,-4.285608828067779541e-01,6.547249555587768555e-01,-6.226321458816528320e-01,-6.972706317901611328e-02,8.624321222305297852e-01,9.100049734115600586e-02,-4.979254305362701416e-01,4.691665172576904297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.961068958044052124e-01,8.717850446701049805e-01,4.489242136478424072e-01,1.247091531753540039e+00,9.852294623851776123e-02,4.379796385765075684e-01,-8.935698270797729492e-01,6.626707315444946289e-02,-9.756204485893249512e-01,2.194645404815673828e-01,0.000000000000000000e+00,4.661408662796020508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
