8.395223021507263184e-01,-2.316036671400070190e-01,-4.914896488189697266e-01,9.764836430549621582e-01,-2.129869908094406128e-01,-9.724789261817932129e-01,9.445236623287200928e-02,-8.311152458190917969e-03,-4.998388588428497314e-01,2.538604103028774261e-02,-8.657463192939758301e-01,4.679377079010009766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.183333873748779297e-01,-3.300708234310150146e-01,4.705142974853515625e-01,9.373436570167541504e-01,-2.834378182888031006e-01,-9.439423084259033203e-01,-1.692215651273727417e-01,4.150629043579101562e-03,4.999934434890747070e-01,5.118104629218578339e-03,-8.660140633583068848e-01,4.681565761566162109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.856050133705139160e-01,-3.971640765666961670e-01,-4.744317531585693359e-01,9.156504869461059570e-01,-3.651590049266815186e-01,-9.166218042373657227e-01,1.626756936311721802e-01,1.032072305679321289e-02,-4.994834363460540771e-01,4.544418677687644958e-02,-8.651307225227355957e-01,4.675857424736022949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.230341911315917969e-01,-3.582482337951660156e-01,-1.402357071638107300e-01,1.001660466194152832e+00,-3.847178816795349121e-01,-8.595269322395324707e-01,-3.364604413509368896e-01,-1.585161685943603516e-02,-1.387778780781445676e-16,3.645156919956207275e-01,-9.311972260475158691e-01,4.710264801979064941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.364088177680969238e-01,4.591081440448760986e-01,7.738004326820373535e-01,1.001765131950378418e+00,2.446075379848480225e-01,8.881661295890808105e-01,-3.890091180801391602e-01,-1.668488979339599609e-02,-8.658605813980102539e-01,1.951041631400585175e-02,-4.999048411846160889e-01,4.678043127059936523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.445409536361694336e-01,-3.201283216476440430e-01,4.292650520801544189e-01,9.894358515739440918e-01,-2.069409042596817017e-01,-9.344635605812072754e-01,-2.897469103336334229e-01,-1.281380653381347656e-02,4.938887357711791992e-01,1.558706164360046387e-01,-8.554403781890869141e-01,4.666867852210998535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.120028376579284668e-01,3.293083608150482178e-01,4.818790555000305176e-01,9.613394737243652344e-01,3.015731573104858398e-01,9.435974359512329102e-01,-1.366655528545379639e-01,-3.377795219421386719e-03,-4.997049570083618164e-01,3.434896841645240784e-02,-8.655143380165100098e-01,4.667508602142333984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.367900252342224121e-01,-3.664568066596984863e-01,4.068068861961364746e-01,9.956771731376647949e-01,-2.401201277971267700e-01,-9.133501052856445312e-01,-3.288371860980987549e-01,-1.422464847564697266e-02,4.920617341995239258e-01,1.774851679801940918e-01,-8.522759079933166504e-01,4.705351591110229492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.701974987983703613e-01,2.339615523815155029e-01,6.307812035083770752e-02,1.001410961151123047e+00,2.423156201839447021e-01,9.367489814758300781e-01,2.525558769702911377e-01,-6.190538406372070312e-03,1.526556658859590243e-16,2.603138983249664307e-01,-9.655240178108215332e-01,4.682080149650573730e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.002760142087936401e-02,-3.384887874126434326e-01,9.396396279335021973e-01,9.362126588821411133e-01,1.373834460973739624e-01,-9.295420050621032715e-01,-3.421657979488372803e-01,4.556834697723388672e-03,9.892537593841552734e-01,1.462086588144302368e-01,-1.105014102871787615e-16,4.710637331008911133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.884907722473144531e-01,5.187455415725708008e-01,-3.304320573806762695e-01,9.605545401573181152e-01,3.724024593830108643e-01,8.302395939826965332e-01,4.147513210773468018e-01,-2.682089805603027344e-03,4.894881546497344971e-01,2.039739042520523071e-01,-8.478183746337890625e-01,4.692750573158264160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.746383190155029297e-01,-1.440013498067855835e-01,4.628946185111999512e-01,9.653529524803161621e-01,-7.338405121117830276e-03,-9.586862921714782715e-01,-2.843707203865051270e-01,-4.255890846252441406e-03,4.847204983234405518e-01,2.453246265649795532e-01,-8.395605087280273438e-01,4.691657423973083496e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.310733377933502197e-01,-2.109417021274566650e-01,-8.773137331008911133e-01,9.950823783874511719e-01,-3.603190481662750244e-01,-9.316463470458984375e-01,4.696053266525268555e-02,-1.417946815490722656e-02,-8.272520303726196289e-01,2.958694398403167725e-01,-4.776141941547393799e-01,4.693022966384887695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.371614217758178711e-01,3.160106241703033447e-01,-4.464281499385833740e-01,8.433914184570312500e-01,2.273596823215484619e-01,9.434038400650024414e-01,2.414472997188568115e-01,3.359723091125488281e-02,4.974619150161743164e-01,1.006305962800979614e-01,-8.616293072700500488e-01,4.624711275100708008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.987015843391418457e-01,-5.524411797523498535e-01,2.385048121213912964e-01,9.176733493804931641e-01,-3.731209635734558105e-01,-7.656597495079040527e-01,-5.239712595939636230e-01,9.495735168457031250e-03,4.720768332481384277e-01,3.295055329799652100e-01,-8.176610469818115234e-01,4.676308631896972656e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.717547059059143066e-01,2.339615523815155029e-01,-4.304714798927307129e-01,1.001410961151123047e+00,8.357353508472442627e-02,9.367489814758300781e-01,3.398776054382324219e-01,-6.190538406372070312e-03,4.827620089054107666e-01,2.603138983249664307e-01,-8.361683487892150879e-01,4.682080149650573730e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.132273554801940918e-01,3.040460944175720215e-01,4.962028264999389648e-01,9.313678741455078125e-01,3.001622259616851807e-01,9.496376514434814453e-01,-8.995004743337631226e-02,5.860626697540283203e-03,-4.985618293285369873e-01,7.579150795936584473e-02,-8.635344505310058594e-01,4.658448100090026855e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.772455692291259766e-01,-3.663979172706604004e-01,7.987422943115234375e-01,9.947682023048400879e-01,-1.527090519666671753e-01,-9.296817183494567871e-01,-3.352191448211669922e-01,-1.414668560028076172e-02,8.653996586799621582e-01,3.800668194890022278e-02,-4.996387362480163574e-01,4.701442718505859375e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
