-1.299250515404631046e-01,9.739517324111699459e-01,1.128326940544581491e+00,-9.672283935129735166e-01,2.552654351080833717e+00,-2.720644618173408080e+00,-1.013477411430951936e+00,2.212781059685514862e+00,1.585423740819334570e+00
1.150755453635017300e-01,1.354703371091814379e-01,2.859438980186288060e+00,-1.057898772084867822e+00,2.940763767953081587e+00,-1.458595420808274756e+00,1.129791692811384696e+00,1.693058548196193724e+00,-1.859994036262882622e+00
-2.392311261161323421e-01,9.061794135553707941e-01,-8.877520486475467543e-01,-6.091365408925637492e-01,2.750577348986870341e+00,-2.160050826302970073e+00,-2.564185944132918227e+00,3.602686832064529998e+00,7.358398828874953557e-01
-3.299006837921248936e-01,9.404418296867040894e-01,-8.625473344583108881e-01,-6.065103605684747379e-01,2.781694739307106534e+00,-2.173662322069633834e+00,-2.491567848244851557e+00,3.579111946880118023e+00,7.229608104069055186e-01
9.548754542936006562e-01,9.184307059040970334e-01,1.403273449875741097e+00,-1.385655121359932185e+00,2.751969159717138069e+00,-1.137002855382530653e+00,-7.292217146428460195e-01,3.787346584994590426e+00,1.588039984991340248e+00
-9.398533042402650028e-02,3.613808304205276024e-03,4.062068602609854584e-01,1.750659389177715575e+00,1.935229382851111790e+00,-6.740506847672018964e-02,-2.488948091543351726e+00,1.609933373310656890e+00,-1.906236864748108439e-01
7.335608203878110634e-02,2.111640363100144580e-01,-6.649788874219613177e-01,1.044303714195127908e+00,3.761626497690359061e-01,-1.512474953641966380e+00,4.429142403943641670e-01,1.597435358287460749e+00,2.164656157947886239e+00
5.251399642073086849e-01,9.892461808343576690e-01,-2.012310462851730541e+00,8.599078628893247478e-01,-4.659512951724874563e-01,-2.568795982075088080e+00,2.335063831119402078e+00,1.164454464331172501e+00,9.090067654031693811e-01
4.674283002068850834e-01,3.037456079012066518e-02,-4.895591812620108674e-01,1.343000099949976267e+00,-5.713306825669152433e-02,-7.921988331753447854e-01,-5.159455621168712591e-01,2.425672369920559568e+00,1.948589691444225780e+00
1.432407819663778781e-01,1.379841710566000468e-01,-5.446421438555227451e-02,7.072745685229845369e-01,5.917977446680301040e-02,-1.872045541508135846e+00,-8.483767983097697529e-01,2.350819872244207520e+00,4.621754918044095224e-03
